event_id,view_id,event_type,element_id,event_timestamp
190793,44171,submit,nav_menu,2025-12-18 07:21:13.792811
190794,230760,click,form_login,2026-02-09 13:58:12.501273
190795,450613,hover,btn_add_to_cart,2025-10-17 10:00:30.090212
190796,269810,click,btn_add_to_cart,2025-05-08 00:22:26.163576
190797,351176,scroll,link_details,2025-02-28 21:56:16.891844
190798,99169,submit,form_login,2025-04-04 08:58:17.690789
190799,218380,submit,link_details,2025-08-26 11:19:16.310997
190800,205438,hover,img_hero,2025-09-04 20:48:36.915475
190801,393730,click,form_login,2025-07-22 13:38:34.840371
190802,88864,hover,form_login,2026-01-23 01:41:32.046830
190803,303586,scroll,nav_menu,2026-02-24 14:12:25.696130
190804,113384,hover,img_hero,2026-01-13 06:54:32.964827
190805,324616,click,img_hero,2025-11-24 01:37:53.702286
190806,208169,click,btn_add_to_cart,2025-09-05 13:59:29.459449
190807,315728,hover,btn_add_to_cart,2026-01-26 11:34:28.912721
190808,297614,scroll,link_details,2025-06-21 23:10:11.666041
190809,394587,scroll,btn_add_to_cart,2026-02-17 00:42:45.597308
190810,218476,click,nav_menu,2025-06-30 19:27:57.396760
190811,329215,click,form_login,2025-05-22 23:52:57.159045
190812,22744,click,img_hero,2025-04-06 07:04:29.867347
190813,404216,submit,btn_add_to_cart,2025-06-29 13:23:27.009611
190814,156443,hover,img_hero,2025-11-05 13:19:04.274295
190815,417570,scroll,input_search,2025-04-13 12:45:36.103895
190816,288385,scroll,input_search,2025-06-30 03:55:23.910308
190817,75254,submit,link_details,2025-10-17 12:47:21.975098
190818,196068,click,input_search,2025-09-04 08:45:22.314269
190819,486423,click,form_login,2025-12-23 18:45:20.872910
190820,436114,submit,input_search,2025-10-16 08:56:26.406056
190821,35395,click,form_login,2025-09-23 21:48:17.486810
190822,88511,submit,link_details,2025-05-16 17:37:45.783709
190823,122040,scroll,img_hero,2025-02-26 23:01:03.789303
190824,21384,hover,btn_add_to_cart,2025-09-13 03:31:16.977142
190825,124777,click,link_details,2025-10-08 16:21:43.625742
190826,33256,scroll,btn_add_to_cart,2025-02-28 16:59:47.452826
190827,31475,submit,nav_menu,2025-07-03 06:42:38.900245
190828,67073,hover,input_search,2025-07-03 04:59:14.231308
190829,476490,click,form_login,2025-08-28 08:49:18.444268
190830,395755,submit,input_search,2025-10-12 16:48:39.466779
190831,391112,scroll,input_search,2025-08-22 16:41:02.628960
190832,49706,scroll,nav_menu,2025-05-15 13:49:49.884479
190833,217786,hover,form_login,2025-08-16 22:14:05.966922
190834,183916,hover,link_details,2025-06-13 10:41:52.848077
190835,424328,hover,btn_add_to_cart,2025-12-12 09:59:45.176851
190836,450009,scroll,nav_menu,2025-11-16 05:50:51.930900
190837,310429,click,input_search,2025-05-23 12:19:20.768142
190838,424970,click,btn_add_to_cart,2025-06-13 06:40:30.360382
190839,341732,submit,form_login,2025-05-13 08:15:09.198076
190840,289616,click,nav_menu,2025-07-23 04:13:47.080392
190841,492193,submit,input_search,2025-05-15 10:46:51.506641
190842,494794,submit,btn_add_to_cart,2025-11-17 02:52:08.408772
190843,401289,submit,input_search,2025-08-08 11:01:18.659314
190844,475843,submit,nav_menu,2025-12-19 08:41:55.228532
190845,396270,click,nav_menu,2025-06-30 21:53:44.329811
190846,241788,scroll,input_search,2025-08-22 22:04:55.156106
190847,423272,scroll,btn_add_to_cart,2025-06-30 10:50:58.187650
190848,282763,click,link_details,2025-04-16 19:33:56.003462
190849,392292,click,nav_menu,2025-05-10 01:08:20.232114
190850,139408,submit,nav_menu,2025-04-25 22:11:18.226198
190851,92904,scroll,form_login,2025-12-25 05:19:26.512412
190852,129064,submit,link_details,2025-09-03 20:10:13.266336
190853,230353,scroll,link_details,2025-09-21 13:44:11.301774
190854,51340,hover,nav_menu,2025-12-21 21:46:00.007157
190855,44960,submit,btn_add_to_cart,2025-09-28 15:33:12.758092
190856,339544,hover,img_hero,2025-09-04 22:46:33.967638
190857,337414,submit,img_hero,2025-03-31 21:33:25.998801
190858,393757,scroll,btn_add_to_cart,2026-02-26 01:55:08.238801
190859,288313,hover,nav_menu,2025-04-01 07:31:59.448425
190860,151209,scroll,form_login,2025-06-30 08:23:19.814090
190861,88728,click,form_login,2026-02-19 07:22:37.843384
190862,458539,scroll,input_search,2026-02-09 18:14:57.016699
190863,456525,scroll,nav_menu,2025-07-01 04:18:46.855364
190864,372083,scroll,btn_add_to_cart,2025-05-01 13:45:57.878549
190865,458411,submit,img_hero,2025-04-17 12:54:54.743073
190866,335094,click,btn_add_to_cart,2025-03-27 12:42:04.749165
190867,101306,submit,form_login,2025-07-23 06:16:58.480566
190868,83436,click,btn_add_to_cart,2025-11-14 19:23:29.973906
190869,238807,submit,form_login,2026-02-06 00:39:22.288894
190870,119625,click,img_hero,2025-03-04 22:15:38.124679
190871,338715,click,form_login,2025-07-11 04:40:35.701179
190872,205945,scroll,form_login,2025-11-14 17:31:11.694183
190873,330348,hover,input_search,2025-04-02 08:34:38.730485
190874,367427,scroll,nav_menu,2025-12-11 01:06:44.010592
190875,89881,click,form_login,2025-07-30 05:02:06.918365
190876,133850,scroll,btn_add_to_cart,2025-09-02 23:51:37.372282
190877,158235,submit,input_search,2025-07-19 21:18:23.675701
190878,389965,submit,btn_add_to_cart,2025-06-18 16:26:47.179026
190879,11785,scroll,form_login,2025-12-17 20:25:23.488234
190880,160131,click,btn_add_to_cart,2025-11-14 10:10:48.948452
190881,238111,hover,nav_menu,2025-10-04 09:08:37.548864
190882,21735,scroll,form_login,2025-12-13 08:31:53.571688
190883,59525,click,link_details,2026-02-07 21:28:18.490831
190884,461442,click,nav_menu,2025-11-04 17:48:54.335924
190885,142431,submit,link_details,2025-12-08 11:54:36.779751
190886,352714,click,btn_add_to_cart,2025-09-03 12:49:55.772127
190887,339145,submit,img_hero,2025-05-15 15:41:15.163050
190888,400990,submit,link_details,2025-12-28 23:47:12.365857
190889,283665,click,nav_menu,2025-11-18 07:32:34.093075
190890,464210,scroll,form_login,2025-09-16 05:31:35.555734
190891,204111,hover,link_details,2025-05-21 21:41:36.145543
190892,447197,scroll,input_search,2025-09-10 23:05:32.114998
190893,350888,submit,btn_add_to_cart,2025-08-19 10:36:35.945811
190894,482537,scroll,link_details,2025-09-04 03:38:22.786380
190895,8154,click,img_hero,2025-11-22 05:22:34.636357
190896,234568,submit,input_search,2025-04-11 02:16:37.973570
190897,20098,click,nav_menu,2026-01-06 03:34:19.551067
190898,254192,click,form_login,2025-07-03 04:08:29.645960
190899,149374,scroll,form_login,2025-07-18 12:41:28.150296
190900,353565,submit,link_details,2025-11-13 17:07:07.954658
190901,473888,click,btn_add_to_cart,2025-10-12 08:38:28.874782
190902,179492,hover,form_login,2025-06-25 23:36:35.919969
190903,67194,click,img_hero,2025-06-20 19:24:48.829286
190904,164469,scroll,form_login,2026-01-25 22:05:30.510897
190905,344475,submit,img_hero,2025-10-13 03:29:49.386230
190906,165322,scroll,nav_menu,2025-04-22 04:09:39.851439
190907,133752,scroll,nav_menu,2025-12-26 03:40:10.611233
190908,197997,submit,input_search,2025-09-25 02:57:32.378071
190909,87040,scroll,input_search,2025-11-27 13:25:02.711610
190910,227359,scroll,form_login,2025-04-19 05:31:10.024385
190911,246619,submit,btn_add_to_cart,2025-05-10 23:13:48.651996
190912,289581,scroll,form_login,2026-02-11 15:27:44.471447
190913,406298,hover,link_details,2025-04-12 22:05:47.956835
190914,484294,scroll,nav_menu,2025-10-12 06:33:23.029339
190915,362683,scroll,nav_menu,2025-07-11 04:26:04.669641
190916,191421,hover,nav_menu,2025-03-23 07:11:13.854784
190917,1745,submit,img_hero,2025-10-08 21:00:54.641125
190918,103949,scroll,form_login,2025-06-22 17:07:03.227240
190919,326679,hover,btn_add_to_cart,2025-08-15 12:47:54.804719
190920,490688,click,form_login,2025-06-09 12:44:22.770846
190921,69391,scroll,btn_add_to_cart,2025-08-01 00:01:44.804068
190922,329106,hover,btn_add_to_cart,2025-05-13 16:25:18.815368
190923,228575,hover,nav_menu,2025-08-17 01:17:58.097405
190924,105753,click,nav_menu,2025-10-31 09:50:10.346196
190925,178395,submit,form_login,2025-10-26 22:19:04.778364
190926,77528,submit,link_details,2026-01-19 19:14:37.373193
190927,281807,submit,form_login,2025-05-30 05:47:14.279964
190928,71667,click,btn_add_to_cart,2025-03-12 21:12:47.128591
190929,261690,click,input_search,2025-03-27 10:36:18.410057
190930,238890,click,input_search,2025-06-20 23:16:52.619429
190931,26114,submit,link_details,2025-07-04 17:58:46.058653
190932,38633,scroll,btn_add_to_cart,2025-07-03 21:45:17.812935
190933,14067,hover,img_hero,2026-02-04 08:44:54.485550
190934,399629,hover,input_search,2025-06-16 14:01:08.622557
190935,465092,click,btn_add_to_cart,2025-12-08 10:02:48.769514
190936,283780,hover,btn_add_to_cart,2025-12-10 19:58:33.504260
190937,368278,hover,form_login,2025-08-26 04:05:41.379732
190938,65213,click,link_details,2025-12-19 14:17:56.478283
190939,111560,click,nav_menu,2025-05-11 01:03:24.653927
190940,120262,click,img_hero,2025-06-19 03:01:48.109019
190941,226865,scroll,img_hero,2025-05-20 20:46:46.755003
190942,400728,click,nav_menu,2025-05-19 21:27:09.798352
190943,114951,scroll,btn_add_to_cart,2025-09-08 15:18:43.640275
190944,409458,scroll,input_search,2025-12-15 07:14:00.075293
190945,282438,submit,btn_add_to_cart,2026-01-17 14:45:48.779784
190946,286707,click,link_details,2025-04-26 13:02:05.245598
190947,168565,click,img_hero,2025-11-12 13:20:08.746093
190948,409367,scroll,btn_add_to_cart,2025-08-13 00:11:30.592328
190949,198775,hover,nav_menu,2025-08-13 20:16:56.001265
190950,124521,hover,nav_menu,2025-08-16 21:04:11.672044
190951,424956,hover,input_search,2025-09-07 02:11:15.940263
190952,385485,scroll,form_login,2025-11-10 09:07:09.620638
190953,243466,hover,nav_menu,2025-08-28 16:38:38.296504
190954,172113,hover,img_hero,2026-02-12 22:42:18.049871
190955,1566,hover,nav_menu,2025-05-02 07:12:02.080377
190956,367773,submit,input_search,2025-04-28 11:32:51.365380
190957,198691,hover,input_search,2025-08-17 14:47:43.417039
190958,274858,submit,form_login,2025-09-10 04:52:51.448201
190959,111087,submit,input_search,2025-04-07 00:40:51.317320
190960,303299,click,nav_menu,2025-08-29 11:05:33.197212
190961,9850,hover,input_search,2025-05-12 10:36:23.772353
190962,416520,hover,form_login,2025-09-22 14:01:25.736247
190963,273011,submit,btn_add_to_cart,2025-11-26 11:03:05.870506
190964,307374,scroll,btn_add_to_cart,2026-01-20 03:23:36.536708
190965,152893,click,img_hero,2025-05-16 15:45:02.451275
190966,58645,scroll,form_login,2025-12-01 20:47:05.926107
190967,30420,scroll,btn_add_to_cart,2025-10-18 01:46:08.128230
190968,190858,scroll,input_search,2026-02-07 23:04:40.632206
190969,406016,hover,input_search,2025-12-19 21:06:58.365568
190970,25804,hover,btn_add_to_cart,2025-11-14 03:20:35.529949
190971,476274,submit,img_hero,2025-11-03 12:08:46.142223
190972,42390,hover,input_search,2025-04-18 02:34:39.307029
190973,417965,submit,nav_menu,2026-02-11 17:11:36.394368
190974,118394,submit,btn_add_to_cart,2026-01-23 15:49:46.730288
190975,302903,click,form_login,2025-08-04 16:43:34.632974
190976,332154,submit,img_hero,2025-05-31 10:19:51.005920
190977,414020,scroll,input_search,2025-06-15 09:04:46.045184
190978,258595,scroll,input_search,2025-10-17 11:31:51.096430
190979,356669,scroll,input_search,2025-10-19 18:42:02.422874
190980,395249,click,link_details,2025-11-14 12:34:13.005788
190981,124547,hover,img_hero,2025-04-13 05:49:46.832407
190982,443432,scroll,btn_add_to_cart,2025-04-07 10:49:28.472050
190983,466190,hover,input_search,2025-10-09 09:54:03.703123
190984,485153,click,img_hero,2025-12-17 21:49:52.195021
190985,339057,submit,img_hero,2025-04-03 00:07:56.180825
190986,57777,submit,link_details,2026-01-31 19:33:03.448347
190987,186212,click,input_search,2025-03-18 23:18:19.631343
190988,126934,scroll,form_login,2025-04-25 12:40:48.819911
190989,402680,click,form_login,2025-09-01 17:48:10.178264
190990,444963,hover,form_login,2025-10-25 09:57:40.720447
190991,177205,submit,input_search,2025-07-09 04:22:51.559330
190992,38049,scroll,btn_add_to_cart,2026-01-16 13:05:55.582170
190993,233945,scroll,nav_menu,2025-03-21 12:53:58.824869
190994,233187,click,link_details,2026-01-24 09:51:18.070002
190995,97796,scroll,img_hero,2025-12-29 07:08:20.641052
190996,132450,submit,btn_add_to_cart,2026-02-10 08:26:08.995338
190997,273659,scroll,input_search,2025-11-08 10:32:30.052374
190998,217580,scroll,link_details,2026-01-15 01:45:05.638201
190999,445716,scroll,input_search,2025-04-26 21:17:56.447809
191000,467854,hover,nav_menu,2025-07-17 12:57:38.982516
191001,367186,scroll,btn_add_to_cart,2025-04-09 23:50:23.801082
191002,408531,scroll,input_search,2025-06-07 11:05:53.629188
191003,135230,hover,img_hero,2025-12-13 04:32:42.664508
191004,474797,click,input_search,2025-03-01 14:58:21.653061
191005,499915,hover,input_search,2025-06-10 05:11:10.440486
191006,225114,hover,nav_menu,2025-06-29 01:07:32.089492
191007,348665,click,form_login,2025-09-10 23:47:04.710696
191008,453559,submit,input_search,2026-01-27 07:31:11.307767
191009,363427,scroll,input_search,2025-04-26 08:47:36.811313
191010,173057,scroll,btn_add_to_cart,2025-06-26 08:46:44.044109
191011,266126,click,btn_add_to_cart,2026-02-23 07:20:26.075691
191012,373500,click,img_hero,2025-07-21 16:33:21.846033
191013,103852,scroll,form_login,2025-10-01 21:09:06.963224
191014,279844,hover,input_search,2025-12-10 04:32:16.664521
191015,467641,hover,form_login,2026-02-19 17:48:53.752978
191016,420907,hover,nav_menu,2025-10-22 06:57:37.394231
191017,111489,submit,form_login,2025-03-07 20:15:10.618988
191018,360608,click,input_search,2025-04-07 09:08:26.888052
191019,411483,scroll,form_login,2025-12-04 05:08:15.559689
191020,221215,click,form_login,2025-11-14 15:35:13.483331
191021,485923,submit,input_search,2025-05-28 03:39:39.623876
191022,396870,scroll,nav_menu,2026-02-04 00:32:44.024477
191023,216923,scroll,nav_menu,2025-08-15 09:35:09.636528
191024,48565,hover,link_details,2026-02-10 07:43:00.285946
191025,295498,submit,btn_add_to_cart,2025-06-07 09:58:46.588497
191026,373618,hover,img_hero,2025-10-22 02:12:15.426231
191027,313999,click,nav_menu,2026-02-20 19:37:19.041821
191028,340782,submit,nav_menu,2025-11-08 03:59:21.914335
191029,288796,scroll,img_hero,2025-05-13 23:31:34.871477
191030,187902,submit,nav_menu,2025-07-05 20:49:32.358418
191031,304764,click,nav_menu,2025-11-28 03:33:22.290458
191032,30099,hover,form_login,2025-03-05 01:03:32.125900
191033,189956,click,input_search,2025-04-04 12:48:05.779395
191034,212917,scroll,input_search,2025-12-28 12:44:18.320390
191035,279183,scroll,nav_menu,2026-02-23 15:50:21.609821
191036,381897,scroll,img_hero,2025-06-06 14:33:15.083553
191037,325322,scroll,btn_add_to_cart,2026-01-03 05:49:50.662328
191038,422810,click,nav_menu,2025-09-24 03:42:08.404592
191039,138876,scroll,link_details,2025-05-31 09:49:59.115986
191040,217162,click,btn_add_to_cart,2025-08-27 15:06:40.098160
191041,321115,scroll,link_details,2025-04-19 13:32:21.583547
191042,95031,hover,input_search,2025-03-05 02:48:20.133305
191043,395047,submit,form_login,2025-07-13 17:46:35.832642
191044,191543,submit,input_search,2025-10-10 16:00:59.152257
191045,220850,submit,link_details,2025-07-17 03:41:48.904961
191046,102156,submit,btn_add_to_cart,2025-03-19 12:44:36.339403
191047,185055,submit,form_login,2025-06-25 16:11:30.278104
191048,239701,submit,btn_add_to_cart,2025-04-20 23:19:23.000841
191049,323331,hover,link_details,2025-10-26 16:54:04.472421
191050,326560,click,link_details,2025-12-23 02:11:35.250074
191051,426830,hover,img_hero,2025-09-21 15:09:58.669870
191052,172738,click,nav_menu,2025-12-03 08:13:57.635905
191053,212278,submit,btn_add_to_cart,2025-05-14 00:01:11.507086
191054,360757,scroll,btn_add_to_cart,2026-01-01 03:05:08.151907
191055,498461,hover,nav_menu,2025-05-14 21:43:20.977221
191056,118970,scroll,input_search,2025-06-09 23:10:44.805018
191057,276407,hover,link_details,2025-09-16 22:31:50.736787
191058,425682,click,input_search,2025-12-16 01:32:30.191735
191059,376760,hover,btn_add_to_cart,2025-10-25 16:08:43.322424
191060,320791,scroll,nav_menu,2025-11-21 17:17:11.180912
191061,205579,scroll,form_login,2026-01-16 00:47:21.125626
191062,43760,click,nav_menu,2025-08-10 15:34:28.489688
191063,342853,hover,btn_add_to_cart,2025-10-30 05:49:00.182575
191064,104653,scroll,nav_menu,2025-08-17 06:49:10.574002
191065,66406,click,nav_menu,2025-10-15 18:44:14.670156
191066,46997,submit,btn_add_to_cart,2025-11-16 15:20:56.064009
191067,172538,submit,nav_menu,2025-11-15 13:58:46.269984
191068,474833,scroll,btn_add_to_cart,2025-05-31 17:48:29.247467
191069,303812,scroll,input_search,2025-07-12 21:33:56.712338
191070,113346,hover,link_details,2025-04-25 08:49:00.111153
191071,321541,submit,input_search,2025-09-07 19:33:55.727510
191072,86588,scroll,link_details,2025-09-05 08:52:37.112415
191073,488554,scroll,input_search,2025-06-12 11:24:03.196297
191074,361620,scroll,link_details,2026-02-06 04:36:58.256186
191075,52618,submit,btn_add_to_cart,2025-07-08 23:20:35.368819
191076,81847,hover,form_login,2025-09-03 07:27:34.315071
191077,103642,click,btn_add_to_cart,2025-06-06 01:54:00.568467
191078,90606,scroll,nav_menu,2025-03-25 04:43:40.962292
191079,130949,click,link_details,2026-02-14 22:47:05.783290
191080,456025,click,link_details,2025-04-04 17:35:51.092876
191081,100796,submit,img_hero,2025-06-27 12:50:12.451336
191082,156576,submit,img_hero,2025-08-31 05:22:46.508817
191083,180025,scroll,btn_add_to_cart,2025-11-23 14:38:26.360823
191084,210989,click,nav_menu,2026-01-17 23:00:06.537964
191085,108296,scroll,btn_add_to_cart,2025-04-09 16:10:20.676502
191086,170233,hover,link_details,2025-06-23 00:59:35.838573
191087,241171,submit,link_details,2025-12-12 15:22:42.092397
191088,306865,click,btn_add_to_cart,2026-01-15 02:03:04.499175
191089,489477,submit,input_search,2025-10-26 22:36:50.013589
191090,402442,scroll,input_search,2026-01-03 12:13:23.365045
191091,144965,click,form_login,2025-04-25 15:33:08.060087
191092,456901,hover,input_search,2026-01-16 08:13:47.669752
191093,17909,hover,img_hero,2025-12-23 06:59:35.759828
191094,323266,click,link_details,2025-12-02 05:24:44.449343
191095,183580,click,img_hero,2025-12-13 16:14:40.308758
191096,37810,submit,link_details,2025-04-16 14:54:40.938759
191097,370325,hover,link_details,2025-03-08 03:24:01.009073
191098,154181,hover,img_hero,2025-03-16 22:49:12.428860
191099,346482,click,nav_menu,2025-09-14 14:28:31.470620
191100,31730,hover,input_search,2026-01-14 11:58:28.518147
191101,296689,hover,img_hero,2025-03-04 01:08:40.853008
191102,209004,hover,link_details,2025-07-01 22:55:04.579874
191103,62391,scroll,input_search,2026-02-07 03:22:06.031080
191104,276204,submit,nav_menu,2025-09-19 07:18:13.837985
191105,26583,submit,btn_add_to_cart,2025-04-30 03:46:06.902390
191106,476430,scroll,btn_add_to_cart,2025-12-18 20:25:47.451379
191107,263203,submit,input_search,2025-09-04 20:21:02.223229
191108,253241,hover,img_hero,2026-01-31 07:37:30.833442
191109,388965,submit,nav_menu,2025-04-05 04:01:28.872603
191110,157262,scroll,form_login,2025-07-01 01:34:18.520856
191111,163978,click,link_details,2025-04-22 20:16:37.935012
191112,339557,click,nav_menu,2025-11-29 19:47:45.051926
191113,272352,scroll,nav_menu,2025-05-17 06:15:35.551854
191114,242950,scroll,input_search,2025-06-17 11:47:06.562125
191115,424099,click,img_hero,2025-09-09 20:56:06.661535
191116,32893,hover,nav_menu,2025-04-25 11:13:06.616392
191117,316822,click,nav_menu,2025-10-21 21:35:43.687905
191118,383623,submit,btn_add_to_cart,2026-01-07 07:26:05.012222
191119,434715,scroll,nav_menu,2025-03-13 02:35:30.665985
191120,151585,submit,img_hero,2025-06-21 06:36:19.584158
191121,313679,scroll,input_search,2025-03-01 08:17:49.014590
191122,189968,hover,link_details,2025-07-04 12:40:18.411027
191123,436876,scroll,form_login,2025-09-01 16:17:28.381465
191124,195044,scroll,form_login,2026-02-02 14:23:38.000505
191125,485080,submit,img_hero,2026-01-24 11:22:57.059793
191126,109012,submit,img_hero,2025-11-10 19:34:42.987854
191127,247932,scroll,btn_add_to_cart,2025-06-17 19:04:20.390627
191128,243887,hover,link_details,2025-05-07 12:44:18.560076
191129,91413,submit,nav_menu,2025-09-25 15:35:41.630832
191130,222869,hover,nav_menu,2025-10-10 01:15:32.104356
191131,462999,hover,input_search,2026-01-03 06:24:38.307649
191132,279518,submit,input_search,2025-10-31 08:40:40.658966
191133,183735,click,link_details,2025-09-10 20:28:56.503317
191134,323802,scroll,nav_menu,2025-07-11 19:39:30.174757
191135,275796,scroll,nav_menu,2025-05-07 00:34:07.860321
191136,105239,scroll,link_details,2025-10-27 13:11:43.387254
191137,20360,submit,link_details,2025-08-21 08:21:49.839321
191138,336303,scroll,input_search,2025-03-01 18:29:26.039032
191139,309425,scroll,img_hero,2025-03-27 03:16:09.985476
191140,414101,hover,form_login,2025-07-23 21:47:11.469424
191141,340860,submit,btn_add_to_cart,2025-03-08 04:29:35.911616
191142,132977,click,link_details,2025-06-20 23:12:20.819147
191143,220673,scroll,img_hero,2025-09-29 15:56:03.000342
191144,73269,hover,form_login,2025-04-16 20:43:15.721539
191145,434515,scroll,nav_menu,2025-12-11 08:14:02.070988
191146,498056,submit,input_search,2025-08-15 20:24:40.031207
191147,466254,hover,link_details,2025-03-13 11:19:50.877856
191148,227442,submit,form_login,2026-01-03 03:25:14.370673
191149,149929,submit,nav_menu,2025-11-02 19:10:06.709146
191150,57679,click,input_search,2025-09-21 00:57:13.581958
191151,55646,submit,nav_menu,2025-10-15 23:31:20.165202
191152,237779,hover,nav_menu,2025-12-26 03:52:27.703856
191153,86006,submit,nav_menu,2025-06-03 08:07:07.430128
191154,131848,scroll,nav_menu,2025-08-08 23:30:35.965113
191155,319064,hover,form_login,2026-01-07 17:52:27.142306
191156,496363,scroll,form_login,2025-09-14 01:22:45.131009
191157,317618,hover,link_details,2025-06-14 05:30:09.444212
191158,269564,click,form_login,2026-01-19 14:26:41.794224
191159,350023,hover,form_login,2025-11-20 19:31:49.150406
191160,285624,submit,img_hero,2025-12-06 18:22:48.585846
191161,130169,hover,img_hero,2025-08-23 19:35:28.427377
191162,113503,scroll,input_search,2025-09-28 22:22:28.907702
191163,47156,scroll,input_search,2025-04-12 13:46:29.962027
191164,464101,submit,btn_add_to_cart,2025-11-17 20:09:03.297152
191165,275996,hover,nav_menu,2025-12-21 14:31:33.432268
191166,489755,scroll,input_search,2025-10-11 19:20:44.969075
191167,496622,scroll,btn_add_to_cart,2026-02-06 01:53:01.440543
191168,179386,scroll,form_login,2026-02-19 12:03:30.543075
191169,374381,hover,btn_add_to_cart,2025-07-08 19:04:55.098729
191170,472980,submit,img_hero,2025-03-01 16:16:16.557611
191171,134751,scroll,form_login,2025-09-12 10:50:10.872000
191172,189248,submit,nav_menu,2026-01-12 01:57:12.151418
191173,387309,submit,link_details,2025-09-08 18:05:56.364838
191174,84566,click,input_search,2025-06-17 05:05:59.384021
191175,411562,hover,link_details,2026-01-05 13:13:51.559268
191176,72755,submit,input_search,2025-08-30 14:03:20.543242
191177,440341,scroll,btn_add_to_cart,2025-11-23 19:41:53.750336
191178,317291,submit,input_search,2025-06-22 00:26:32.492730
191179,424299,click,link_details,2026-02-23 04:34:51.129470
191180,161479,hover,input_search,2026-01-14 01:23:01.675911
191181,239389,click,link_details,2025-09-04 23:30:28.347906
191182,72703,hover,nav_menu,2025-11-09 14:31:48.614469
191183,281480,click,nav_menu,2025-08-23 04:51:08.741644
191184,264447,scroll,btn_add_to_cart,2025-06-02 01:52:52.150022
191185,215152,click,btn_add_to_cart,2025-07-25 10:02:56.031645
191186,193047,hover,link_details,2026-01-06 06:13:41.122710
191187,348909,click,link_details,2025-06-24 14:33:04.923873
191188,253026,submit,img_hero,2025-07-23 19:28:05.819294
191189,248820,submit,link_details,2025-11-19 02:05:51.301806
191190,456828,click,form_login,2025-06-22 15:38:24.675863
191191,146894,hover,nav_menu,2025-08-03 12:43:25.716475
191192,13265,scroll,btn_add_to_cart,2026-01-01 00:13:26.723545
191193,344295,hover,input_search,2025-07-10 16:23:23.207467
191194,141230,scroll,link_details,2026-01-13 01:46:07.736111
191195,396964,click,form_login,2025-09-05 20:00:50.729277
191196,63384,click,input_search,2025-12-12 10:17:44.450381
191197,329140,click,form_login,2025-07-25 09:02:01.113528
191198,377017,hover,link_details,2026-02-17 08:01:55.275392
191199,2391,click,link_details,2025-07-13 13:27:33.496972
191200,401437,click,btn_add_to_cart,2025-07-16 07:30:08.820304
191201,408698,hover,nav_menu,2025-05-29 03:27:22.600094
191202,37147,submit,btn_add_to_cart,2025-03-26 18:06:12.565354
191203,87615,click,form_login,2025-05-01 20:30:26.093862
191204,267745,submit,link_details,2025-08-16 03:23:37.840272
191205,182473,submit,input_search,2025-03-31 03:35:57.202369
191206,20335,click,img_hero,2025-12-30 19:34:19.370962
191207,197811,submit,input_search,2025-04-18 06:06:30.104970
191208,57921,scroll,btn_add_to_cart,2025-05-11 00:30:55.298080
191209,487666,hover,input_search,2025-08-25 14:44:02.376135
191210,97639,scroll,img_hero,2025-11-30 01:35:59.937257
191211,220669,submit,nav_menu,2025-09-19 14:03:20.388261
191212,342055,scroll,img_hero,2025-08-18 04:18:30.534917
191213,493415,hover,form_login,2025-12-03 13:56:16.297224
191214,277920,hover,btn_add_to_cart,2025-04-24 08:53:27.291629
191215,452098,scroll,btn_add_to_cart,2025-05-02 00:33:07.361330
191216,479140,submit,form_login,2025-04-12 09:29:52.545221
191217,175480,hover,nav_menu,2025-04-13 11:31:09.041416
191218,482344,hover,form_login,2025-11-23 00:49:21.066322
191219,266861,hover,input_search,2025-08-10 07:28:54.947074
191220,395030,click,img_hero,2025-10-17 20:06:18.967971
191221,89140,hover,input_search,2025-07-02 17:15:00.659711
191222,204004,click,form_login,2025-07-26 19:04:19.390087
191223,290763,hover,img_hero,2025-12-06 13:15:42.433996
191224,725,hover,link_details,2025-05-10 22:02:13.610031
191225,469256,click,link_details,2026-01-04 18:12:37.072206
191226,170175,scroll,form_login,2025-06-26 17:35:15.529704
191227,342619,hover,input_search,2025-08-20 18:01:12.005001
191228,259570,scroll,input_search,2025-03-26 10:00:12.452274
191229,436482,scroll,form_login,2025-07-18 14:46:08.115607
191230,434977,hover,input_search,2026-02-01 14:38:41.237575
191231,187366,submit,form_login,2025-07-16 17:46:54.317030
191232,327090,scroll,btn_add_to_cart,2025-07-11 07:08:33.394744
191233,310561,submit,form_login,2026-02-23 17:58:03.897144
191234,143403,hover,nav_menu,2025-10-29 09:41:40.341436
191235,27459,scroll,link_details,2025-04-09 19:22:29.210046
191236,121919,scroll,link_details,2026-01-31 15:43:18.416947
191237,218766,scroll,link_details,2025-02-28 10:13:42.975815
191238,365012,click,nav_menu,2025-05-08 21:55:09.064661
191239,224550,submit,input_search,2025-09-06 03:49:28.503445
191240,492423,click,link_details,2026-01-06 13:13:49.031015
191241,220876,submit,nav_menu,2025-05-29 03:21:12.518606
191242,230433,submit,link_details,2025-05-14 00:06:10.441985
191243,18729,hover,btn_add_to_cart,2025-12-08 05:41:55.121087
191244,497373,scroll,input_search,2026-01-20 02:55:36.804121
191245,118011,click,input_search,2025-11-27 03:00:16.977277
191246,389911,submit,form_login,2025-03-17 17:57:59.314431
191247,43024,scroll,form_login,2026-01-30 03:49:39.196454
191248,193084,submit,input_search,2025-03-28 02:40:58.562297
