order_id,cust_id,store_id,order_date,order_status,gross_total,discount_amount,net_total
123943,47204,34,2025-08-20,Delivered,80992.86,101.65,80891.21
123944,35740,107,2025-02-06,Delivered,4758.75,0.0,4758.75
123945,3146,182,2026-01-30,Returned,59587.38,0.0,59587.38
123946,7966,100,2026-01-17,Delivered,1973.78,0.0,1973.78
123947,22006,193,2026-01-20,Delivered,172203.35,18880.31,153323.04
123948,47378,192,2024-03-25,Delivered,43448.86,9622.45,33826.41
123949,46736,128,2024-08-05,Delivered,1118.14,0.0,1118.14
123950,27145,28,2024-10-12,Delivered,110637.09,0.0,110637.09
123951,46800,146,2025-04-26,Delivered,81313.14,7875.27,73437.87
123952,36203,135,2025-05-07,Delivered,12260.4,0.0,12260.4
123953,20048,178,2025-02-15,Delivered,113004.11,123.1,112881.01
123954,43092,107,2025-11-19,Delivered,2813.5,0.0,2813.5
123955,29623,127,2024-02-07,Failed,49629.15,0.0,49629.15
123956,18715,2,2025-09-08,Delivered,97193.67,14579.05,82614.62
123957,13978,175,2025-10-18,Processing,1219.85,0.0,1219.85
123958,10059,97,2025-01-12,Processing,73493.32,0.0,73493.32
123959,43394,14,2024-07-07,Delivered,184498.18,32382.11,152116.07
123960,44118,187,2025-07-08,Returned,34515.35,0.0,34515.35
123961,37693,7,2025-08-01,Delivered,17900.24,0.0,17900.24
123962,41876,194,2024-09-05,Processing,14585.99,782.84,13803.15
123963,7862,81,2026-01-28,Out for Delivery,46799.33,0.0,46799.33
123964,30299,119,2024-08-27,Cancelled,120154.91,0.0,120154.91
123965,33642,122,2024-07-16,Delivered,10554.49,350.38,10204.11
123966,14148,6,2024-11-10,Delivered,53124.78,0.0,53124.78
123967,41794,129,2024-03-25,Out for Delivery,90565.38,0.0,90565.38
123968,9715,34,2024-04-19,Shipped,498.96,99.79,399.17
123969,16963,22,2024-03-07,Delivered,36342.67,7857.08,28485.59
123970,16991,122,2024-11-13,Delivered,22180.62,0.0,22180.62
123971,8676,102,2024-04-01,Shipped,23069.37,0.0,23069.37
123972,35382,190,2024-03-31,Delivered,45366.71,0.0,45366.71
123973,25363,148,2025-05-05,Delivered,448750.19,14401.04,434349.15
123974,38693,93,2024-09-20,Delivered,222913.51,0.0,222913.51
123975,47145,83,2025-07-20,Delivered,134344.96,0.0,134344.96
123976,48516,32,2025-08-07,Out for Delivery,5328.02,0.0,5328.02
123977,25329,117,2024-06-14,Failed,198358.14,2374.95,195983.19
123978,16466,103,2026-02-10,Processing,3811.84,851.97,2959.87
123979,10586,184,2024-02-21,Delivered,113244.22,0.0,113244.22
123980,40205,163,2025-04-10,Delivered,4566.12,0.0,4566.12
123981,39957,197,2025-12-29,Delivered,64981.09,2790.79,62190.3
123982,38832,182,2025-05-22,Delivered,257586.03,0.0,257586.03
123983,37371,156,2024-05-05,Out for Delivery,32840.42,4087.89,28752.53
123984,47344,79,2024-06-22,Failed,33274.18,104.58,33169.6
123985,2582,119,2025-05-30,Processing,135295.99,0.0,135295.99
123986,14161,28,2025-09-27,Delivered,57606.1,2997.55,54608.55
123987,13383,139,2024-12-29,Returned,14407.68,0.0,14407.68
123988,39502,59,2025-06-12,Delivered,105020.53,4163.04,100857.49
123989,2427,57,2024-11-09,Processing,67582.14,0.0,67582.14
123990,48629,103,2026-01-26,Out for Delivery,66935.4,0.0,66935.4
123991,11374,156,2024-05-11,Cancelled,4951.9,0.0,4951.9
123992,40170,170,2025-06-30,Delivered,139996.43,10268.01,129728.42
123993,3929,67,2025-03-31,Delivered,142383.65,2677.4,139706.25
123994,20978,99,2025-10-19,Shipped,70742.64,0.0,70742.64
123995,127,162,2024-08-26,Delivered,130906.99,1090.35,129816.64
123996,6626,144,2024-10-24,Cancelled,38548.96,0.0,38548.96
123997,26746,162,2024-04-02,Out for Delivery,8121.82,0.0,8121.82
123998,29495,120,2025-06-15,Processing,65985.95,0.0,65985.95
123999,11483,28,2024-11-02,Delivered,128761.88,0.0,128761.88
124000,5459,133,2025-06-15,Cancelled,25940.24,0.0,25940.24
124001,2000,168,2025-10-24,Delivered,214673.57,0.0,214673.57
124002,13594,96,2024-04-29,Delivered,55850.91,577.9,55273.01
124003,23938,32,2024-03-12,Delivered,107332.59,24749.78,82582.81
124004,18554,171,2025-02-07,Delivered,62813.14,5393.7,57419.44
124005,9174,131,2024-01-09,Delivered,16746.19,4427.13,12319.06
124006,47633,79,2025-12-14,Delivered,2584.82,0.0,2584.82
124007,49494,19,2024-12-27,Shipped,1857.52,0.0,1857.52
124008,43369,132,2024-01-21,Delivered,66838.93,350.83,66488.1
124009,16448,7,2025-01-08,Delivered,139006.61,0.0,139006.61
124010,45593,148,2024-03-30,Delivered,57334.82,844.12,56490.7
124011,6101,170,2024-07-31,Cancelled,4857.75,0.0,4857.75
124012,16175,169,2024-05-26,Processing,3596.24,0.0,3596.24
124013,3363,115,2024-05-14,Delivered,43731.52,461.26,43270.26
124014,33007,73,2024-09-20,Processing,231739.33,9337.14,222402.19
124015,5288,58,2024-09-08,Delivered,27097.09,1339.36,25757.73
124016,3169,57,2024-11-14,Delivered,47524.56,69.14,47455.42
124017,46017,60,2024-02-16,Delivered,13918.79,997.45,12921.34
124018,17962,143,2024-08-18,Out for Delivery,26428.08,0.0,26428.08
124019,1432,79,2025-02-03,Shipped,18378.38,0.0,18378.38
124020,18346,116,2025-06-29,Delivered,95809.8,5405.2,90404.6
124021,20848,96,2024-03-25,Processing,49898.79,6783.56,43115.23
124022,47960,11,2024-09-17,Delivered,6602.82,0.0,6602.82
124023,11332,114,2025-10-24,Delivered,11946.66,0.0,11946.66
124024,29643,46,2025-07-23,Delivered,301902.33,0.0,301902.33
124025,39381,49,2024-12-18,Delivered,44409.68,0.0,44409.68
124026,19239,84,2024-04-18,Delivered,147029.8,0.0,147029.8
124027,9176,171,2026-01-10,Out for Delivery,187862.28,0.0,187862.28
124028,11818,108,2024-01-20,Out for Delivery,30134.28,0.0,30134.28
124029,29192,178,2025-07-29,Returned,49932.63,278.13,49654.5
124030,23452,107,2026-01-06,Delivered,6959.07,158.52,6800.55
124031,36139,136,2024-10-25,Delivered,21234.29,0.0,21234.29
124032,48996,127,2025-12-13,Delivered,79082.1,0.0,79082.1
124033,651,124,2024-04-22,Shipped,59587.38,5958.74,53628.64
124034,48148,85,2025-01-14,Processing,12409.82,0.0,12409.82
124035,13360,75,2025-02-05,Processing,306637.22,9056.25,297580.97
124036,856,18,2025-01-18,Out for Delivery,157801.46,16125.91,141675.55
124037,15548,143,2025-09-12,Delivered,97193.67,29158.1,68035.57
124038,46407,56,2025-04-16,Delivered,18286.28,2791.08,15495.2
124039,32519,165,2024-02-12,Out for Delivery,87508.22,0.0,87508.22
124040,32849,83,2025-05-21,Delivered,44751.32,3364.59,41386.73
124041,1992,78,2025-06-13,Delivered,13911.66,0.0,13911.66
124042,24424,88,2024-05-29,Processing,220438.72,0.0,220438.72
124043,43046,76,2026-01-31,Delivered,85917.71,0.0,85917.71
124044,45178,51,2024-10-25,Returned,53702.31,5040.09,48662.22
124045,20185,173,2025-01-13,Delivered,16197.55,0.0,16197.55
124046,28118,192,2025-09-29,Delivered,100916.04,0.0,100916.04
124047,3333,95,2026-01-15,Delivered,57541.71,0.0,57541.71
124048,45078,118,2024-11-15,Processing,13510.76,734.02,12776.74
124049,48406,78,2024-03-06,Cancelled,3885.04,388.5,3496.54
124050,4722,44,2024-08-25,Out for Delivery,32089.28,77.66,32011.62
124051,26311,49,2024-09-11,Delivered,13195.56,0.0,13195.56
124052,23995,18,2024-07-11,Delivered,9529.57,0.0,9529.57
124053,40431,87,2025-02-25,Delivered,40455.93,0.0,40455.93
124054,3285,53,2024-12-08,Delivered,25718.27,0.0,25718.27
124055,20195,51,2024-10-26,Delivered,252026.98,48.31,251978.67
124056,21630,21,2025-06-19,Delivered,6613.62,992.04,5621.58
124057,10397,50,2026-02-13,Cancelled,50478.62,0.0,50478.62
124058,36267,67,2025-10-09,Delivered,445319.76,0.0,445319.76
124059,14974,165,2024-09-18,Cancelled,52193.34,0.0,52193.34
124060,33134,110,2024-11-12,Delivered,87865.31,10874.54,76990.77
124061,23248,38,2024-12-01,Returned,213173.38,0.0,213173.38
124062,27051,189,2025-10-29,Out for Delivery,160276.35,0.0,160276.35
124063,47345,152,2024-06-05,Cancelled,91994.76,0.0,91994.76
124064,8846,98,2024-05-30,Delivered,44383.13,7709.12,36674.01
124065,26604,87,2024-10-02,Delivered,137057.5,0.0,137057.5
124066,9589,29,2024-06-02,Delivered,40560.96,0.0,40560.96
124067,34060,129,2026-02-20,Returned,162248.23,748.98,161499.25
124068,35871,98,2025-04-13,Delivered,17675.24,1705.17,15970.07
124069,39748,62,2025-01-02,Delivered,152309.26,2390.91,149918.35
124070,48708,78,2025-04-20,Cancelled,169226.38,0.0,169226.38
124071,16549,84,2026-02-10,Out for Delivery,20032.28,0.0,20032.28
124072,8882,32,2024-06-29,Delivered,66831.91,1005.04,65826.87
124073,3487,6,2025-09-18,Out for Delivery,147160.0,0.0,147160.0
124074,44175,96,2024-07-18,Delivered,1089.8,0.0,1089.8
124075,8439,100,2024-02-17,Shipped,17262.46,0.0,17262.46
124076,38647,194,2025-06-19,Delivered,11989.08,918.59,11070.49
124077,32226,62,2025-01-17,Delivered,33347.56,3557.29,29790.27
124078,1140,144,2026-02-04,Delivered,5622.6,0.0,5622.6
124079,13580,119,2025-09-28,Shipped,67802.23,1792.78,66009.45
124080,37807,52,2024-11-10,Delivered,156578.62,0.0,156578.62
124081,29112,116,2024-08-20,Cancelled,11244.33,0.0,11244.33
124082,11199,198,2026-02-21,Processing,41366.19,2130.67,39235.52
124083,47839,144,2025-05-07,Shipped,327413.19,15681.29,311731.9
124084,29528,195,2025-04-08,Delivered,76228.11,5693.42,70534.69
124085,40926,3,2025-03-30,Delivered,40548.67,0.0,40548.67
124086,12606,30,2024-05-02,Delivered,415908.8,537.88,415370.92
124087,13661,110,2025-11-01,Delivered,81896.68,0.0,81896.68
124088,13357,14,2025-02-26,Delivered,24915.07,106.34,24808.73
124089,22809,51,2025-11-25,Shipped,47949.98,0.0,47949.98
124090,32402,139,2025-04-28,Out for Delivery,123084.08,0.0,123084.08
124091,42045,36,2025-12-24,Delivered,31729.35,0.0,31729.35
124092,33518,8,2025-07-17,Delivered,4772.73,1431.82,3340.91
124093,33775,188,2024-10-30,Delivered,12420.64,1987.27,10433.37
124094,34519,192,2024-12-23,Returned,1991.87,0.0,1991.87
124095,38351,59,2025-04-25,Delivered,41338.67,10994.93,30343.74
124096,10111,49,2026-02-01,Shipped,32148.65,1924.87,30223.78
124097,47906,130,2024-07-13,Out for Delivery,226988.61,15933.81,211054.8
124098,1935,17,2024-04-11,Delivered,302537.13,0.0,302537.13
124099,6123,142,2025-05-15,Delivered,110781.99,0.0,110781.99
124100,13322,58,2024-08-16,Delivered,36628.6,1702.81,34925.79
124101,14109,110,2025-12-05,Processing,156768.68,15325.05,141443.63
124102,38037,15,2024-08-14,Shipped,73238.61,11566.99,61671.62
124103,17565,173,2025-11-07,Delivered,84100.79,2136.99,81963.8
124104,33048,138,2024-05-22,Delivered,40126.23,4012.62,36113.61
124105,47800,55,2025-12-13,Delivered,10380.03,869.43,9510.6
124106,7271,5,2024-12-10,Returned,58481.68,1546.86,56934.82
124107,38578,38,2025-10-17,Delivered,341438.21,0.0,341438.21
124108,34181,166,2025-05-21,Failed,59951.93,0.0,59951.93
124109,28986,97,2024-01-16,Out for Delivery,29946.71,0.0,29946.71
124110,48294,108,2025-06-21,Delivered,444572.81,0.0,444572.81
124111,48982,14,2024-04-20,Delivered,752.46,0.0,752.46
124112,23557,58,2025-12-07,Out for Delivery,44030.85,0.0,44030.85
124113,20811,179,2025-01-13,Delivered,30648.8,183.23,30465.57
124114,20482,163,2024-03-22,Out for Delivery,25690.91,240.33,25450.58
124115,558,156,2026-01-03,Delivered,171730.28,1255.28,170475.0
124116,44569,167,2024-01-16,Processing,48272.28,0.0,48272.28
124117,29316,172,2024-10-02,Out for Delivery,43847.2,0.0,43847.2
124118,36947,61,2025-08-26,Delivered,142874.79,889.17,141985.62
124119,32995,114,2025-02-03,Processing,97272.13,3809.49,93462.64
124120,2290,126,2025-08-07,Delivered,25265.48,0.0,25265.48
124121,30363,26,2025-08-29,Processing,1702.62,0.0,1702.62
124122,4659,44,2025-12-07,Delivered,1412.28,0.0,1412.28
124123,44776,3,2025-11-15,Delivered,17922.75,0.0,17922.75
124124,14105,159,2025-07-17,Delivered,26710.69,0.0,26710.69
124125,41309,80,2025-04-05,Processing,286191.92,0.0,286191.92
124126,32965,184,2025-08-19,Delivered,6118.0,0.0,6118.0
124127,43463,169,2025-05-21,Out for Delivery,241804.84,0.0,241804.84
124128,44299,115,2025-10-20,Delivered,290413.17,26783.95,263629.22
124129,11823,188,2024-12-27,Delivered,104022.68,12184.17,91838.51
124130,41386,148,2024-06-18,Delivered,120859.18,1128.44,119730.74
124131,40626,54,2024-10-11,Processing,29537.07,92.94,29444.13
124132,35487,12,2024-12-15,Failed,8822.49,0.0,8822.49
124133,25539,130,2024-03-06,Delivered,89762.08,17814.58,71947.5
124134,43792,165,2024-04-24,Delivered,13218.29,2643.66,10574.63
124135,10269,26,2024-06-03,Delivered,117032.33,0.0,117032.33
124136,11239,148,2024-01-25,Delivered,1991.87,0.0,1991.87
124137,1506,39,2025-09-27,Cancelled,112890.28,284.61,112605.67
124138,18750,7,2025-04-26,Shipped,136383.56,744.34,135639.22
124139,12515,124,2025-12-18,Delivered,58050.12,548.58,57501.54
124140,18323,102,2025-12-09,Delivered,126053.82,0.0,126053.82
124141,48988,78,2024-01-15,Delivered,83624.46,0.0,83624.46
124142,20818,199,2024-10-10,Out for Delivery,30744.07,1442.11,29301.96
124143,5625,13,2024-08-11,Out for Delivery,67702.63,4834.81,62867.82
124144,37403,40,2024-04-28,Out for Delivery,20150.38,103.98,20046.4
124145,46474,57,2024-03-09,Delivered,7042.84,1760.71,5282.13
124146,14755,107,2025-08-23,Returned,69103.62,0.0,69103.62
124147,3657,67,2025-08-03,Delivered,15314.34,0.0,15314.34
124148,3318,30,2024-04-03,Delivered,15716.82,0.0,15716.82
124149,25625,182,2025-09-22,Out for Delivery,91483.53,5815.54,85667.99
124150,37647,46,2024-06-13,Delivered,182866.63,0.0,182866.63
124151,24126,160,2025-05-23,Delivered,4941.15,0.0,4941.15
124152,3460,105,2025-11-28,Delivered,337763.47,0.0,337763.47
124153,35784,115,2024-09-25,Delivered,227057.45,4529.22,222528.23
124154,47721,74,2025-02-05,Processing,396.87,0.0,396.87
124155,9228,91,2025-09-04,Delivered,10129.32,0.0,10129.32
124156,33100,88,2024-01-06,Out for Delivery,2668.05,0.0,2668.05
124157,33870,114,2025-11-14,Processing,22756.31,964.58,21791.73
124158,2994,186,2025-01-02,Delivered,23796.61,0.0,23796.61
124159,26039,46,2024-04-25,Processing,27074.74,771.93,26302.81
124160,45487,184,2026-01-05,Out for Delivery,4016.31,602.45,3413.86
124161,36630,37,2024-12-27,Delivered,168922.86,36139.58,132783.28
124162,33387,2,2025-01-23,Processing,3053.45,0.0,3053.45
124163,7814,185,2025-07-10,Out for Delivery,9046.67,0.0,9046.67
124164,23452,131,2024-08-07,Delivered,15808.04,2627.46,13180.58
124165,32740,17,2024-07-13,Processing,97327.77,0.0,97327.77
124166,40186,10,2025-08-22,Failed,44174.0,3569.52,40604.48
124167,30039,144,2024-06-14,Delivered,77806.06,0.0,77806.06
124168,30385,42,2025-04-03,Delivered,8688.98,519.41,8169.57
124169,36186,61,2025-09-27,Shipped,50737.13,0.0,50737.13
124170,24702,4,2025-08-29,Delivered,581.42,0.0,581.42
124171,937,7,2024-05-23,Delivered,21229.08,2375.23,18853.85
124172,24106,13,2024-04-22,Delivered,22832.22,0.0,22832.22
124173,14018,6,2026-02-14,Failed,307597.34,0.0,307597.34
124174,20396,47,2024-09-03,Delivered,1361.1,0.0,1361.1
124175,21297,47,2025-02-01,Processing,3896.96,0.0,3896.96
124176,44674,125,2024-02-08,Processing,74157.09,10487.07,63670.02
124177,30901,6,2025-07-28,Delivered,186821.1,3505.88,183315.22
124178,39437,16,2024-05-23,Failed,12651.81,691.07,11960.74
124179,12974,27,2024-11-26,Cancelled,201581.53,17603.62,183977.91
124180,3712,139,2025-08-22,Processing,153843.06,0.0,153843.06
124181,11377,64,2026-01-26,Delivered,6659.36,998.9,5660.46
124182,18922,41,2025-11-14,Processing,21113.66,2111.37,19002.29
124183,3812,48,2026-02-20,Delivered,2984.16,0.0,2984.16
124184,49589,39,2026-02-09,Delivered,106513.53,0.0,106513.53
124185,34065,99,2024-11-19,Delivered,91112.86,0.0,91112.86
124186,11758,82,2025-03-04,Failed,376325.29,3489.38,372835.91
124187,46619,102,2025-07-23,Returned,11648.58,0.0,11648.58
124188,45395,76,2024-10-31,Out for Delivery,11728.14,0.0,11728.14
124189,8724,67,2025-05-13,Out for Delivery,6976.24,0.0,6976.24
124190,15653,101,2025-12-24,Delivered,27187.54,0.0,27187.54
124191,36097,65,2026-02-12,Out for Delivery,161961.66,0.0,161961.66
124192,47179,16,2026-02-06,Cancelled,200129.8,0.0,200129.8
124193,3627,184,2024-07-25,Delivered,335890.43,3507.4,332383.03
124194,17426,6,2024-01-21,Delivered,138642.63,0.0,138642.63
124195,42554,2,2024-10-16,Cancelled,26728.47,0.0,26728.47
124196,22335,94,2024-12-11,Delivered,37864.71,1661.38,36203.33
124197,39384,146,2026-02-15,Delivered,25089.85,0.0,25089.85
124198,24276,1,2025-06-09,Delivered,248221.31,0.0,248221.31
124199,46271,176,2026-02-19,Returned,12942.7,0.0,12942.7
124200,6006,118,2024-11-30,Processing,51831.82,0.0,51831.82
124201,28795,73,2025-06-04,Delivered,27411.46,2741.15,24670.31
124202,32687,115,2025-06-11,Processing,790.79,0.0,790.79
124203,42212,64,2024-10-22,Delivered,183255.05,0.0,183255.05
124204,26661,46,2025-05-09,Processing,114553.86,31678.09,82875.77
124205,10552,155,2024-11-08,Delivered,59386.41,0.0,59386.41
124206,48351,121,2025-03-05,Delivered,10833.19,0.0,10833.19
124207,1522,132,2025-08-11,Delivered,192944.48,6651.04,186293.44
124208,45990,113,2025-10-29,Cancelled,15452.11,0.0,15452.11
124209,38713,61,2024-07-19,Returned,115087.0,14885.02,100201.98
124210,28359,88,2025-04-17,Out for Delivery,169232.19,7833.89,161398.3
124211,49201,76,2024-07-26,Returned,103675.69,0.0,103675.69
124212,13640,189,2024-02-21,Processing,40346.22,0.0,40346.22
124213,20122,81,2024-05-04,Returned,39059.52,0.0,39059.52
124214,46409,69,2025-03-02,Shipped,3200.3,0.0,3200.3
124215,28139,165,2025-01-01,Returned,283335.99,82027.09,201308.9
124216,24033,44,2025-12-11,Delivered,103822.79,0.0,103822.79
124217,19790,11,2025-01-16,Delivered,63774.2,0.0,63774.2
124218,37919,1,2025-08-05,Processing,12867.58,1286.76,11580.82
124219,20089,99,2024-04-27,Shipped,17528.28,0.0,17528.28
124220,39331,82,2024-04-19,Delivered,47681.74,6376.6,41305.14
124221,22092,47,2025-12-25,Out for Delivery,14400.18,0.0,14400.18
124222,10577,177,2025-12-05,Delivered,44803.01,0.0,44803.01
124223,3881,7,2025-11-15,Delivered,34911.37,0.0,34911.37
124224,28634,123,2024-12-24,Delivered,42983.84,0.0,42983.84
124225,14322,167,2025-04-27,Delivered,60632.67,0.0,60632.67
124226,21029,32,2025-05-02,Delivered,7304.28,0.0,7304.28
124227,34048,173,2024-08-19,Delivered,87380.97,0.0,87380.97
124228,32758,1,2025-06-25,Delivered,63943.68,0.0,63943.68
124229,30770,112,2024-12-30,Shipped,11878.11,0.0,11878.11
124230,17038,34,2025-06-15,Delivered,41872.13,3904.3,37967.83
124231,541,18,2025-04-13,Processing,270741.85,0.0,270741.85
124232,37147,179,2024-03-26,Cancelled,16609.88,0.0,16609.88
124233,5551,77,2024-04-23,Delivered,19161.71,0.0,19161.71
124234,26359,74,2024-02-17,Delivered,7880.12,0.0,7880.12
124235,46480,22,2024-10-31,Shipped,36143.26,0.0,36143.26
124236,9827,142,2025-09-24,Returned,14645.74,0.0,14645.74
124237,45676,74,2024-02-16,Delivered,88884.78,5488.14,83396.64
124238,23886,181,2024-02-08,Returned,376060.05,0.0,376060.05
124239,5472,60,2024-10-21,Out for Delivery,63320.69,539.97,62780.72
124240,41544,50,2025-05-04,Shipped,418926.85,0.0,418926.85
124241,26315,183,2025-03-23,Delivered,64014.52,5245.18,58769.34
124242,8010,58,2024-05-11,Processing,54877.64,0.0,54877.64
124243,48387,134,2026-02-25,Delivered,122124.34,0.0,122124.34
124244,32433,41,2025-03-05,Delivered,327341.73,0.0,327341.73
124245,27803,148,2024-03-26,Delivered,424799.52,0.0,424799.52
124246,28418,161,2024-12-26,Delivered,307.35,0.0,307.35
124247,16023,103,2024-05-21,Delivered,441249.63,0.0,441249.63
124248,14611,96,2025-06-01,Delivered,112637.53,0.0,112637.53
124249,32632,148,2024-10-24,Cancelled,42427.15,1228.27,41198.88
124250,3414,38,2025-07-25,Failed,5170.44,0.0,5170.44
124251,45971,83,2024-11-24,Processing,189615.94,0.0,189615.94
124252,48928,59,2025-10-22,Delivered,53430.69,81.64,53349.05
124253,21036,139,2024-05-31,Failed,29412.92,0.0,29412.92
124254,40596,68,2025-05-24,Delivered,159915.16,39978.79,119936.37
124255,396,15,2024-12-23,Out for Delivery,3561.69,0.0,3561.69
124256,12862,181,2026-01-29,Out for Delivery,38172.23,1524.54,36647.69
124257,43422,10,2024-11-23,Delivered,9730.66,0.0,9730.66
124258,20903,65,2024-08-13,Delivered,192978.8,0.0,192978.8
124259,37824,136,2024-07-03,Processing,91028.41,0.0,91028.41
124260,14224,122,2024-08-04,Delivered,50249.13,0.0,50249.13
124261,41970,54,2026-01-15,Out for Delivery,33869.29,0.0,33869.29
124262,3804,199,2025-03-26,Delivered,54451.98,0.0,54451.98
124263,8348,96,2024-01-30,Delivered,30816.77,1429.25,29387.52
124264,2537,135,2024-07-18,Processing,131709.72,25676.81,106032.91
124265,14121,23,2024-01-22,Delivered,7735.62,0.0,7735.62
124266,48227,7,2025-12-05,Delivered,23987.09,747.78,23239.31
124267,42410,106,2024-10-17,Delivered,7883.01,0.0,7883.01
124268,31440,148,2024-12-19,Delivered,20480.48,0.0,20480.48
124269,23571,176,2025-09-05,Cancelled,33844.82,0.0,33844.82
124270,43167,72,2025-04-08,Delivered,49038.35,0.0,49038.35
124271,7065,73,2025-03-09,Delivered,80774.19,6081.1,74693.09
124272,49132,22,2025-07-30,Out for Delivery,302702.89,3814.4,298888.49
124273,45493,40,2025-07-22,Delivered,45005.53,0.0,45005.53
124274,9082,118,2024-01-18,Delivered,17468.19,1878.54,15589.65
124275,29909,196,2025-08-10,Delivered,49600.64,8829.79,40770.85
124276,5241,176,2025-01-19,Processing,77575.5,9108.19,68467.31
124277,7701,112,2025-08-30,Returned,146609.94,0.0,146609.94
124278,18373,14,2024-09-24,Out for Delivery,330113.49,0.0,330113.49
124279,37484,90,2024-07-15,Delivered,64604.75,399.8,64204.95
124280,24458,126,2025-01-27,Delivered,112147.84,5626.01,106521.83
124281,924,138,2024-03-18,Out for Delivery,249328.92,0.0,249328.92
124282,38262,21,2025-12-02,Processing,10047.01,330.77,9716.24
124283,37931,45,2025-09-01,Shipped,162555.9,0.0,162555.9
124284,31001,89,2024-10-08,Delivered,149913.11,0.0,149913.11
124285,13301,76,2024-06-05,Delivered,45643.16,0.0,45643.16
124286,16104,174,2024-02-13,Failed,155629.36,624.61,155004.75
124287,18173,107,2026-02-15,Delivered,23756.5,0.0,23756.5
124288,19071,37,2025-05-12,Delivered,564328.61,0.0,564328.61
124289,971,114,2024-01-17,Cancelled,24932.9,0.0,24932.9
124290,6692,190,2025-10-01,Delivered,264560.76,39684.11,224876.65
124291,6567,135,2025-09-15,Failed,180998.02,0.0,180998.02
124292,20245,117,2025-09-13,Delivered,15943.36,0.0,15943.36
124293,36855,48,2025-04-13,Delivered,19561.02,0.0,19561.02
124294,34147,130,2024-02-27,Delivered,30829.64,0.0,30829.64
124295,42949,188,2024-09-20,Delivered,9888.8,557.23,9331.57
124296,25650,99,2025-08-31,Cancelled,5562.96,0.0,5562.96
124297,1084,122,2026-01-20,Delivered,57893.55,0.0,57893.55
124298,25752,61,2025-05-11,Returned,8720.8,0.0,8720.8
124299,25497,163,2026-01-05,Processing,11649.77,2306.1,9343.67
124300,14335,47,2025-04-03,Processing,88179.08,0.0,88179.08
124301,26452,24,2025-03-23,Delivered,82268.34,0.0,82268.34
124302,10886,24,2024-02-20,Shipped,136023.97,6801.2,129222.77
124303,31952,63,2025-03-29,Delivered,323596.64,44189.64,279407.0
124304,30866,48,2024-10-06,Cancelled,19948.45,2276.74,17671.71
124305,23186,157,2024-09-30,Out for Delivery,4834.2,483.42,4350.78
124306,11474,9,2025-05-29,Out for Delivery,26394.27,2190.96,24203.31
124307,39612,161,2025-05-04,Delivered,125897.84,0.0,125897.84
124308,2000,161,2024-09-14,Delivered,37617.02,262.94,37354.08
124309,26294,148,2024-12-09,Processing,167305.92,42.07,167263.85
124310,506,138,2026-01-04,Delivered,50270.64,0.0,50270.64
124311,39992,185,2024-11-19,Cancelled,27971.28,4940.52,23030.76
124312,28704,3,2024-06-21,Delivered,9973.28,0.0,9973.28
124313,33827,57,2024-01-13,Delivered,42227.2,898.39,41328.81
124314,6786,132,2024-11-18,Delivered,159544.81,47329.59,112215.22
124315,21487,53,2024-08-31,Delivered,30492.07,0.0,30492.07
124316,30528,191,2025-10-15,Delivered,173903.95,6517.9,167386.05
124317,10197,112,2025-01-04,Failed,289604.49,0.0,289604.49
124318,43851,37,2025-10-15,Shipped,20889.54,0.0,20889.54
124319,9036,71,2025-09-12,Returned,164311.29,0.0,164311.29
124320,38051,190,2024-06-24,Delivered,34725.68,972.42,33753.26
124321,31993,72,2026-02-02,Processing,41521.86,4599.85,36922.01
124322,34850,10,2026-02-03,Shipped,3390.08,0.0,3390.08
124323,46151,134,2025-08-22,Processing,135267.13,13253.08,122014.05
124324,18155,1,2024-01-30,Delivered,20919.24,0.0,20919.24
124325,17424,42,2025-04-12,Delivered,120512.62,23260.81,97251.81
124326,14660,187,2025-05-25,Delivered,6251.73,1386.5,4865.23
124327,10445,33,2025-11-15,Shipped,341350.98,74520.76,266830.22
124328,5388,173,2025-01-23,Returned,8525.79,852.58,7673.21
124329,36906,56,2024-05-02,Processing,1575.44,0.0,1575.44
124330,3222,1,2024-01-26,Returned,5484.41,141.45,5342.96
124331,20960,1,2025-10-17,Shipped,44420.81,0.0,44420.81
124332,18318,161,2024-03-29,Out for Delivery,3150.68,0.0,3150.68
124333,28881,185,2026-02-04,Delivered,218966.1,0.0,218966.1
124334,7156,119,2024-09-18,Delivered,128693.07,0.0,128693.07
124335,30523,107,2024-08-30,Processing,111649.65,0.0,111649.65
124336,6371,120,2024-05-09,Delivered,25777.56,0.0,25777.56
124337,45138,25,2024-10-31,Shipped,59496.56,0.0,59496.56
124338,23982,40,2025-04-19,Processing,21646.47,0.0,21646.47
124339,3705,80,2024-09-06,Delivered,26430.46,1110.09,25320.37
124340,9317,127,2025-02-09,Delivered,164771.07,0.0,164771.07
124341,10907,31,2025-02-20,Delivered,341533.8,62264.33,279269.47
124342,17067,136,2025-06-26,Shipped,7639.95,0.0,7639.95
124343,32018,158,2025-12-26,Failed,671.78,0.0,671.78
124344,19498,188,2025-06-17,Delivered,159788.62,8691.83,151096.79
124345,48481,195,2025-08-04,Cancelled,122248.7,2565.38,119683.32
124346,17258,147,2024-02-23,Delivered,199062.52,0.0,199062.52
124347,2939,174,2024-04-09,Shipped,90078.12,0.0,90078.12
124348,9871,132,2025-09-07,Shipped,29067.6,0.0,29067.6
