order_item_id,order_id,prod_id,quantity,unit_price,gross_amount,discount_amount,net_amount
359337,143639,3728,3,13500.55,40501.65,0.0,40501.65
359338,143639,3069,3,1945.17,5835.51,1750.65,4084.86
359339,143639,2655,1,3777.53,3777.53,0.0,3777.53
359340,143640,3696,1,8144.32,8144.32,0.0,8144.32
359341,143640,1556,2,8137.39,16274.78,3254.96,13019.82
359342,143640,2166,1,5411.37,5411.37,0.0,5411.37
359343,143641,3292,3,1557.41,4672.23,0.0,4672.23
359344,143641,5710,1,34327.46,34327.46,5149.12,29178.34
359345,143641,2517,2,622.41,1244.82,124.48,1120.34
359346,143642,1779,2,11998.3,23996.6,0.0,23996.6
359347,143642,715,2,112468.04,224936.08,56234.02,168702.06
359348,143642,1954,3,23376.61,70129.83,0.0,70129.83
359349,143642,2136,1,29112.65,29112.65,0.0,29112.65
359350,143643,466,3,145809.79,437429.37,0.0,437429.37
359351,143644,579,1,76374.32,76374.32,0.0,76374.32
359352,143644,4400,1,1826.44,1826.44,0.0,1826.44
359353,143644,5339,3,3857.67,11573.01,1735.95,9837.06
359354,143644,2182,3,5850.86,17552.58,0.0,17552.58
359355,143645,5012,1,1898.84,1898.84,379.77,1519.07
359356,143645,2114,3,8794.41,26383.23,1319.16,25064.07
359357,143645,1083,3,9909.3,29727.9,5945.58,23782.32
359358,143646,673,3,6512.5,19537.5,0.0,19537.5
359359,143647,4059,1,4007.12,4007.12,801.42,3205.7
359360,143648,2470,2,2925.98,5851.96,0.0,5851.96
359361,143648,3829,2,8455.03,16910.06,0.0,16910.06
359362,143648,4491,1,5737.7,5737.7,0.0,5737.7
359363,143648,5936,3,20517.08,61551.24,0.0,61551.24
359364,143649,1534,2,3132.9,6265.8,1566.45,4699.35
359365,143649,3195,1,415.8,415.8,0.0,415.8
359366,143649,3587,1,1860.06,1860.06,186.01,1674.05
359367,143649,1579,2,4579.55,9159.1,0.0,9159.1
359368,143650,5038,2,1147.39,2294.78,0.0,2294.78
359369,143650,570,3,23723.92,71171.76,0.0,71171.76
359370,143651,224,1,65686.8,65686.8,0.0,65686.8
359371,143651,2004,1,32243.7,32243.7,0.0,32243.7
359372,143652,3188,1,980.37,980.37,0.0,980.37
359373,143652,5794,2,22951.18,45902.36,0.0,45902.36
359374,143652,2731,1,1441.77,1441.77,0.0,1441.77
359375,143652,297,3,96210.55,288631.65,0.0,288631.65
359376,143653,4933,2,1933.15,3866.3,0.0,3866.3
359377,143653,5531,1,6133.91,6133.91,0.0,6133.91
359378,143653,1195,1,1824.51,1824.51,0.0,1824.51
359379,143654,4020,3,14142.47,42427.41,0.0,42427.41
359380,143655,2927,1,4706.26,4706.26,1176.56,3529.7
359381,143655,2968,1,3110.28,3110.28,0.0,3110.28
359382,143656,1719,2,9286.48,18572.96,928.65,17644.31
359383,143656,3661,2,1263.85,2527.7,0.0,2527.7
359384,143656,3582,2,160.81,321.62,0.0,321.62
359385,143657,834,2,8523.39,17046.78,0.0,17046.78
359386,143658,638,2,132710.11,265420.22,0.0,265420.22
359387,143658,4535,3,1072.66,3217.98,160.9,3057.08
359388,143659,5192,2,9107.28,18214.56,0.0,18214.56
359389,143660,5944,3,26884.07,80652.21,0.0,80652.21
359390,143660,2941,2,4232.52,8465.04,0.0,8465.04
359391,143661,1773,2,30791.46,61582.92,0.0,61582.92
359392,143661,3493,2,1668.08,3336.16,834.04,2502.12
359393,143661,1134,1,4964.98,4964.98,248.25,4716.73
359394,143662,5408,3,8972.45,26917.35,0.0,26917.35
359395,143662,5053,1,271.64,271.64,0.0,271.64
359396,143662,488,1,69878.59,69878.59,0.0,69878.59
359397,143663,649,3,107272.65,321817.95,0.0,321817.95
359398,143663,658,3,19609.91,58829.73,17648.92,41180.81
359399,143664,478,2,107887.79,215775.58,53943.9,161831.68
359400,143665,3954,3,7429.76,22289.28,0.0,22289.28
359401,143665,5331,1,753.23,753.23,0.0,753.23
359402,143666,3671,1,1584.53,1584.53,0.0,1584.53
359403,143667,3116,1,1272.0,1272.0,0.0,1272.0
359404,143667,2227,3,36742.17,110226.51,0.0,110226.51
359405,143668,21,2,5067.93,10135.86,0.0,10135.86
359406,143669,340,3,21659.28,64977.84,0.0,64977.84
359407,143669,329,1,118998.35,118998.35,0.0,118998.35
359408,143669,5666,1,15659.38,15659.38,0.0,15659.38
359409,143669,4961,1,123.11,123.11,0.0,123.11
359410,143670,5713,1,26562.39,26562.39,1328.12,25234.27
359411,143670,3072,3,1138.63,3415.89,0.0,3415.89
359412,143670,1454,1,1196.07,1196.07,0.0,1196.07
359413,143671,701,2,138820.83,277641.66,13882.08,263759.58
359414,143672,2213,1,30275.59,30275.59,0.0,30275.59
359415,143672,4265,1,2208.54,2208.54,552.14,1656.4
359416,143673,5442,3,6425.73,19277.19,5783.16,13494.03
359417,143673,5611,3,33554.5,100663.5,30199.05,70464.45
359418,143673,463,1,95368.78,95368.78,0.0,95368.78
359419,143674,4019,2,14655.8,29311.6,0.0,29311.6
359420,143675,1919,2,29890.28,59780.56,0.0,59780.56
359421,143675,5001,3,607.54,1822.62,0.0,1822.62
359422,143675,3636,1,185.15,185.15,37.03,148.12
359423,143675,4268,1,3119.48,3119.48,0.0,3119.48
359424,143676,1996,1,4098.92,4098.92,0.0,4098.92
359425,143676,4889,2,514.19,1028.38,0.0,1028.38
359426,143676,5942,2,44088.08,88176.16,4408.81,83767.35
359427,143677,3262,2,1021.5,2043.0,0.0,2043.0
359428,143677,5690,3,41736.7,125210.1,18781.52,106428.58
359429,143677,264,1,148292.44,148292.44,0.0,148292.44
359430,143678,1429,1,2338.52,2338.52,0.0,2338.52
359431,143678,2468,2,1731.24,3462.48,0.0,3462.48
359432,143679,4268,1,3119.48,3119.48,0.0,3119.48
359433,143679,588,3,52555.33,157665.99,0.0,157665.99
359434,143679,3664,1,1958.71,1958.71,0.0,1958.71
359435,143679,5394,2,5247.41,10494.82,0.0,10494.82
359436,143680,2895,2,435.88,871.76,0.0,871.76
359437,143680,3809,1,3161.64,3161.64,0.0,3161.64
359438,143681,2280,1,28637.24,28637.24,0.0,28637.24
359439,143681,1274,3,4878.29,14634.87,0.0,14634.87
359440,143682,4588,1,4358.82,4358.82,0.0,4358.82
359441,143682,5192,1,9107.28,9107.28,0.0,9107.28
359442,143682,5153,1,6023.57,6023.57,0.0,6023.57
359443,143683,1775,2,16651.06,33302.12,6660.42,26641.7
359444,143683,259,3,145291.11,435873.33,0.0,435873.33
359445,143683,3816,3,11313.34,33940.02,0.0,33940.02
359446,143684,5548,3,7378.55,22135.65,6640.7,15494.95
359447,143684,2719,3,1680.57,5041.71,0.0,5041.71
359448,143684,516,3,112129.97,336389.91,0.0,336389.91
359449,143684,4724,3,3466.71,10400.13,2080.03,8320.1
359450,143685,1414,1,3772.15,3772.15,0.0,3772.15
359451,143685,2646,2,2065.42,4130.84,413.08,3717.76
359452,143685,3316,1,370.68,370.68,0.0,370.68
359453,143686,3980,1,5967.76,5967.76,0.0,5967.76
359454,143686,1497,1,491.51,491.51,0.0,491.51
359455,143686,4478,2,5211.96,10423.92,0.0,10423.92
359456,143686,1298,2,882.05,1764.1,88.2,1675.9
359457,143687,2767,2,3250.97,6501.94,975.29,5526.65
359458,143687,3090,3,1611.4,4834.2,0.0,4834.2
359459,143688,4222,1,11944.1,11944.1,0.0,11944.1
359460,143688,3641,3,529.59,1588.77,0.0,1588.77
359461,143689,5629,2,18452.01,36904.02,0.0,36904.02
359462,143689,4373,1,1383.15,1383.15,0.0,1383.15
359463,143690,3953,2,12621.17,25242.34,6310.58,18931.76
359464,143690,5164,2,14898.7,29797.4,0.0,29797.4
359465,143691,5729,1,35209.73,35209.73,0.0,35209.73
359466,143691,5023,3,130.62,391.86,0.0,391.86
359467,143691,1529,3,2229.67,6689.01,0.0,6689.01
359468,143691,2400,3,1393.13,4179.39,0.0,4179.39
359469,143692,4763,2,1181.13,2362.26,0.0,2362.26
359470,143692,2843,2,957.6,1915.2,0.0,1915.2
359471,143692,3300,2,1739.2,3478.4,0.0,3478.4
359472,143693,1648,3,3555.33,10665.99,0.0,10665.99
359473,143693,2851,1,544.27,544.27,54.43,489.84
359474,143693,5495,1,13677.27,13677.27,0.0,13677.27
359475,143694,2553,2,2684.9,5369.8,0.0,5369.8
359476,143694,1696,1,28443.13,28443.13,1422.16,27020.97
359477,143694,2965,3,2492.06,7476.18,0.0,7476.18
359478,143694,2136,2,29112.65,58225.3,0.0,58225.3
359479,143695,1056,3,3733.08,11199.24,0.0,11199.24
359480,143695,522,1,93898.73,93898.73,0.0,93898.73
359481,143695,1061,2,1587.73,3175.46,0.0,3175.46
359482,143695,4909,3,456.96,1370.88,0.0,1370.88
359483,143696,4581,3,7864.02,23592.06,0.0,23592.06
359484,143696,4194,3,4410.89,13232.67,0.0,13232.67
359485,143697,4020,3,14142.47,42427.41,0.0,42427.41
359486,143697,3165,1,63.35,63.35,9.5,53.85
359487,143697,503,2,88790.32,177580.64,53274.19,124306.45
359488,143698,4312,2,7200.18,14400.36,4320.11,10080.25
359489,143698,1838,3,19824.74,59474.22,0.0,59474.22
359490,143698,2318,2,4851.54,9703.08,0.0,9703.08
359491,143699,2589,3,4757.41,14272.23,0.0,14272.23
359492,143699,4609,1,4759.51,4759.51,0.0,4759.51
359493,143700,5125,2,1046.62,2093.24,0.0,2093.24
359494,143700,4994,1,463.17,463.17,0.0,463.17
359495,143701,2396,2,2591.95,5183.9,259.2,4924.7
359496,143701,4423,1,4650.12,4650.12,0.0,4650.12
359497,143701,1996,1,4098.92,4098.92,0.0,4098.92
359498,143701,4998,1,1119.41,1119.41,0.0,1119.41
359499,143702,5930,2,27145.47,54290.94,0.0,54290.94
359500,143703,1818,3,16789.48,50368.44,0.0,50368.44
359501,143703,1290,1,3979.65,3979.65,397.96,3581.69
359502,143703,4828,2,1589.85,3179.7,158.99,3020.71
359503,143704,4021,1,7480.58,7480.58,1496.12,5984.46
359504,143704,718,1,117823.97,117823.97,35347.19,82476.78
359505,143704,4131,3,4328.08,12984.24,0.0,12984.24
359506,143705,4765,3,931.79,2795.37,0.0,2795.37
359507,143705,2886,3,1937.32,5811.96,0.0,5811.96
359508,143705,4029,1,10393.66,10393.66,0.0,10393.66
359509,143706,4567,2,276.37,552.74,0.0,552.74
359510,143707,163,3,137007.05,411021.15,0.0,411021.15
359511,143707,5232,1,599.32,599.32,0.0,599.32
359512,143708,694,2,108573.45,217146.9,0.0,217146.9
359513,143708,2206,3,19355.9,58067.7,0.0,58067.7
359514,143709,956,1,9725.16,9725.16,0.0,9725.16
359515,143709,2876,2,4612.84,9225.68,0.0,9225.68
359516,143709,1927,1,4629.56,4629.56,0.0,4629.56
359517,143710,1229,3,9982.64,29947.92,4492.19,25455.73
359518,143710,4399,1,4912.09,4912.09,0.0,4912.09
359519,143710,4754,2,814.05,1628.1,0.0,1628.1
359520,143710,5216,3,3028.01,9084.03,0.0,9084.03
359521,143711,5950,2,10928.41,21856.82,2185.68,19671.14
359522,143711,1428,3,6908.76,20726.28,0.0,20726.28
359523,143712,4985,1,1117.89,1117.89,167.68,950.21
359524,143712,1750,3,5312.62,15937.86,0.0,15937.86
359525,143713,5325,2,1840.33,3680.66,736.13,2944.53
359526,143714,2059,2,7859.3,15718.6,0.0,15718.6
359527,143714,6014,1,3475.54,3475.54,0.0,3475.54
359528,143715,746,2,106693.75,213387.5,0.0,213387.5
359529,143715,1628,1,1462.27,1462.27,0.0,1462.27
359530,143716,5431,3,13170.23,39510.69,0.0,39510.69
359531,143717,4488,3,334.82,1004.46,0.0,1004.46
359532,143718,3417,3,324.71,974.13,0.0,974.13
359533,143719,2898,1,3176.28,3176.28,317.63,2858.65
359534,143719,4325,1,8950.12,8950.12,0.0,8950.12
359535,143720,3997,1,2867.21,2867.21,0.0,2867.21
359536,143720,218,2,126813.2,253626.4,50725.28,202901.12
359537,143720,4763,3,1181.13,3543.39,0.0,3543.39
359538,143721,5654,2,27556.55,55113.1,0.0,55113.1
359539,143721,778,1,131183.12,131183.12,39354.94,91828.18
359540,143722,1630,1,6291.38,6291.38,0.0,6291.38
359541,143722,4652,2,2474.85,4949.7,0.0,4949.7
359542,143723,2952,2,3352.73,6705.46,2011.64,4693.82
359543,143723,3258,3,1494.69,4484.07,0.0,4484.07
359544,143723,5943,1,36211.79,36211.79,0.0,36211.79
359545,143724,3116,3,1272.0,3816.0,0.0,3816.0
359546,143724,6012,2,33764.06,67528.12,0.0,67528.12
359547,143725,3383,3,830.87,2492.61,498.52,1994.09
359548,143725,1573,1,3862.52,3862.52,0.0,3862.52
359549,143725,4573,2,9683.91,19367.82,0.0,19367.82
359550,143726,1534,1,3132.9,3132.9,469.94,2662.96
359551,143726,2581,3,3557.19,10671.57,1067.16,9604.41
359552,143726,3931,1,7053.28,7053.28,0.0,7053.28
359553,143727,5720,3,7090.85,21272.55,0.0,21272.55
359554,143727,2240,3,31680.63,95041.89,0.0,95041.89
359555,143727,5320,1,4680.75,4680.75,1170.19,3510.56
359556,143728,4652,3,2474.85,7424.55,1856.14,5568.41
359557,143728,5170,3,9046.67,27140.01,0.0,27140.01
359558,143729,446,3,63861.78,191585.34,0.0,191585.34
359559,143729,5567,2,791.46,1582.92,237.44,1345.48
359560,143730,2381,3,1961.67,5885.01,588.5,5296.51
359561,143731,5033,2,116.09,232.18,0.0,232.18
359562,143731,2853,3,3902.06,11706.18,0.0,11706.18
359563,143732,277,2,125431.02,250862.04,0.0,250862.04
359564,143732,4339,1,4991.68,4991.68,0.0,4991.68
359565,143733,5165,3,4791.15,14373.45,0.0,14373.45
359566,143733,3135,1,520.8,520.8,0.0,520.8
359567,143733,1839,2,30194.78,60389.56,0.0,60389.56
359568,143733,5195,1,6421.84,6421.84,1284.37,5137.47
359569,143734,2607,3,4221.65,12664.95,0.0,12664.95
359570,143734,2283,1,21344.07,21344.07,0.0,21344.07
359571,143735,1503,3,8453.5,25360.5,0.0,25360.5
359572,143735,2587,3,1250.48,3751.44,0.0,3751.44
359573,143735,4060,2,13915.71,27831.42,0.0,27831.42
359574,143735,3550,2,46.68,93.36,0.0,93.36
359575,143736,3820,1,9830.23,9830.23,0.0,9830.23
359576,143736,626,3,25347.97,76043.91,0.0,76043.91
359577,143737,1655,1,745.49,745.49,186.37,559.12
359578,143738,3954,1,7429.76,7429.76,0.0,7429.76
359579,143738,3981,3,8148.82,24446.46,2444.65,22001.81
359580,143739,856,2,6366.16,12732.32,636.62,12095.7
359581,143739,2439,3,2666.06,7998.18,799.82,7198.36
359582,143739,1937,2,20228.12,40456.24,0.0,40456.24
359583,143739,423,2,51033.28,102066.56,0.0,102066.56
359584,143740,2765,3,3388.32,10164.96,0.0,10164.96
359585,143740,3316,2,370.68,741.36,0.0,741.36
359586,143740,1791,3,18496.42,55489.26,0.0,55489.26
359587,143740,1198,1,4392.01,4392.01,0.0,4392.01
359588,143741,2427,2,541.15,1082.3,0.0,1082.3
359589,143741,2001,2,8609.26,17218.52,0.0,17218.52
359590,143741,801,1,74247.9,74247.9,0.0,74247.9
359591,143741,266,2,130997.63,261995.26,0.0,261995.26
359592,143742,3769,3,11014.48,33043.44,0.0,33043.44
359593,143742,1885,3,20371.73,61115.19,18334.56,42780.63
359594,143742,151,3,34818.24,104454.72,31336.42,73118.3
359595,143742,2020,2,37508.69,75017.38,0.0,75017.38
359596,143743,5383,2,8270.96,16541.92,0.0,16541.92
359597,143744,1862,1,17149.52,17149.52,857.48,16292.04
359598,143744,382,3,39416.65,118249.95,0.0,118249.95
359599,143744,644,1,110821.42,110821.42,0.0,110821.42
359600,143744,2412,3,2387.45,7162.35,0.0,7162.35
359601,143745,4688,3,4259.38,12778.14,0.0,12778.14
359602,143745,162,3,76491.14,229473.42,0.0,229473.42
359603,143746,3530,3,506.05,1518.15,75.91,1442.24
359604,143746,5747,2,36154.71,72309.42,0.0,72309.42
359605,143746,5405,2,8098.73,16197.46,0.0,16197.46
359606,143746,2136,3,29112.65,87337.95,0.0,87337.95
359607,143747,635,2,41770.88,83541.76,4177.09,79364.67
359608,143748,4670,3,6426.61,19279.83,0.0,19279.83
359609,143749,3049,1,1042.73,1042.73,0.0,1042.73
359610,143749,2832,1,4814.98,4814.98,0.0,4814.98
359611,143749,3334,2,1421.45,2842.9,710.72,2132.18
359612,143749,4722,3,2643.8,7931.4,0.0,7931.4
359613,143750,5890,3,19110.04,57330.12,0.0,57330.12
359614,143750,2219,1,20588.63,20588.63,0.0,20588.63
359615,143750,20,3,27280.6,81841.8,0.0,81841.8
359616,143751,4034,1,7066.36,7066.36,0.0,7066.36
359617,143752,1916,2,7535.58,15071.16,3014.23,12056.93
359618,143753,574,3,50759.5,152278.5,0.0,152278.5
359619,143754,4257,2,5218.09,10436.18,0.0,10436.18
359620,143754,1514,1,659.6,659.6,0.0,659.6
359621,143754,5127,2,624.18,1248.36,0.0,1248.36
359622,143754,3300,3,1739.2,5217.6,1304.4,3913.2
359623,143755,1232,2,7042.84,14085.68,0.0,14085.68
359624,143756,3207,2,780.07,1560.14,0.0,1560.14
359625,143756,4256,3,2236.36,6709.08,0.0,6709.08
359626,143756,3988,2,11181.87,22363.74,0.0,22363.74
359627,143757,169,3,113813.14,341439.42,0.0,341439.42
359628,143757,3195,3,415.8,1247.4,374.22,873.18
359629,143758,4470,3,7053.99,21161.97,3174.3,17987.67
359630,143759,4617,2,934.37,1868.74,0.0,1868.74
359631,143759,1071,2,8565.78,17131.56,0.0,17131.56
359632,143759,5595,2,31526.73,63053.46,0.0,63053.46
359633,143760,678,2,67770.35,135540.7,0.0,135540.7
359634,143760,1218,3,8728.46,26185.38,0.0,26185.38
359635,143760,2022,2,9870.91,19741.82,0.0,19741.82
359636,143760,308,3,32088.7,96266.1,0.0,96266.1
359637,143761,3394,3,444.68,1334.04,0.0,1334.04
359638,143762,4548,1,8473.94,8473.94,0.0,8473.94
359639,143762,666,2,67704.64,135409.28,0.0,135409.28
359640,143763,3403,1,1833.36,1833.36,0.0,1833.36
359641,143763,5974,2,29217.47,58434.94,0.0,58434.94
359642,143764,1210,1,6937.4,6937.4,0.0,6937.4
359643,143765,5414,1,1768.28,1768.28,88.41,1679.87
359644,143765,1564,1,594.23,594.23,89.13,505.1
359645,143765,5738,3,42560.26,127680.78,0.0,127680.78
359646,143766,44,1,24525.18,24525.18,0.0,24525.18
359647,143766,933,1,6986.25,6986.25,0.0,6986.25
359648,143766,4233,3,12185.35,36556.05,0.0,36556.05
359649,143767,1710,1,22568.77,22568.77,1128.44,21440.33
359650,143767,61,3,52354.91,157064.73,7853.24,149211.49
359651,143767,4690,3,5834.35,17503.05,0.0,17503.05
359652,143767,2160,2,2667.41,5334.82,0.0,5334.82
359653,143768,4663,2,814.07,1628.14,0.0,1628.14
359654,143768,789,3,137355.48,412066.44,123619.93,288446.51
359655,143769,302,2,106067.63,212135.26,42427.05,169708.21
359656,143769,3541,3,1016.74,3050.22,0.0,3050.22
359657,143769,758,2,77244.52,154489.04,0.0,154489.04
359658,143770,4876,2,1357.24,2714.48,0.0,2714.48
359659,143771,4290,2,6537.49,13074.98,3268.74,9806.24
359660,143771,2099,3,34192.31,102576.93,0.0,102576.93
359661,143771,4501,3,2272.71,6818.13,0.0,6818.13
359662,143772,753,1,106381.62,106381.62,0.0,106381.62
359663,143772,3167,1,816.45,816.45,40.82,775.63
359664,143773,5216,3,3028.01,9084.03,0.0,9084.03
359665,143773,4950,1,952.19,952.19,190.44,761.75
359666,143773,4929,2,1078.72,2157.44,215.74,1941.7
359667,143773,6030,2,40888.56,81777.12,0.0,81777.12
359668,143774,5081,2,251.68,503.36,0.0,503.36
359669,143774,4893,3,1299.2,3897.6,0.0,3897.6
359670,143774,606,1,34452.08,34452.08,0.0,34452.08
359671,143775,275,3,72403.34,217210.02,0.0,217210.02
359672,143775,5713,1,26562.39,26562.39,2656.24,23906.15
359673,143775,3966,2,3896.96,7793.92,0.0,7793.92
359674,143776,5666,3,15659.38,46978.14,0.0,46978.14
359675,143776,2930,1,4261.52,4261.52,0.0,4261.52
359676,143776,204,3,143162.76,429488.28,0.0,429488.28
359677,143777,3770,1,9361.43,9361.43,0.0,9361.43
359678,143777,1251,3,1637.28,4911.84,0.0,4911.84
359679,143777,2744,3,2347.18,7041.54,0.0,7041.54
359680,143777,488,3,69878.59,209635.77,0.0,209635.77
359681,143778,2158,3,33362.96,100088.88,25022.22,75066.66
359682,143778,3396,1,1090.51,1090.51,0.0,1090.51
359683,143778,4929,3,1078.72,3236.16,0.0,3236.16
359684,143779,3813,2,8186.96,16373.92,0.0,16373.92
359685,143779,2872,3,1243.59,3730.77,0.0,3730.77
359686,143779,3003,2,1373.24,2746.48,411.97,2334.51
359687,143780,5394,2,5247.41,10494.82,0.0,10494.82
359688,143780,5129,3,826.75,2480.25,372.04,2108.21
359689,143781,4342,3,9149.88,27449.64,0.0,27449.64
359690,143782,5377,3,8665.6,25996.8,0.0,25996.8
359691,143782,2438,2,1785.63,3571.26,0.0,3571.26
359692,143782,4955,2,1766.06,3532.12,0.0,3532.12
359693,143782,2321,1,7483.13,7483.13,0.0,7483.13
359694,143783,5522,3,12986.54,38959.62,0.0,38959.62
359695,143783,5632,1,49363.16,49363.16,0.0,49363.16
359696,143783,4745,2,1670.42,3340.84,0.0,3340.84
359697,143783,4872,2,1940.65,3881.3,0.0,3881.3
359698,143784,2629,1,1850.37,1850.37,0.0,1850.37
359699,143784,390,1,104944.57,104944.57,10494.46,94450.11
359700,143784,2781,3,3241.52,9724.56,0.0,9724.56
359701,143785,1910,3,20868.87,62606.61,0.0,62606.61
359702,143785,2099,2,34192.31,68384.62,0.0,68384.62
359703,143785,1000,3,6199.24,18597.72,0.0,18597.72
359704,143786,1044,2,4457.17,8914.34,0.0,8914.34
359705,143786,79,2,12835.43,25670.86,0.0,25670.86
359706,143786,5701,1,47120.25,47120.25,2356.01,44764.24
359707,143787,3397,3,718.19,2154.57,538.64,1615.93
359708,143787,1337,1,5640.72,5640.72,1410.18,4230.54
359709,143787,2248,1,27716.32,27716.32,0.0,27716.32
359710,143787,1891,2,25859.11,51718.22,0.0,51718.22
359711,143788,2426,1,216.84,216.84,0.0,216.84
359712,143788,886,3,3943.25,11829.75,0.0,11829.75
359713,143788,1201,3,7525.95,22577.85,0.0,22577.85
359714,143788,2829,1,1764.78,1764.78,0.0,1764.78
359715,143789,4969,1,498.96,498.96,0.0,498.96
359716,143790,2456,3,1586.75,4760.25,0.0,4760.25
359717,143790,4632,1,1586.25,1586.25,0.0,1586.25
359718,143791,2103,3,4550.94,13652.82,0.0,13652.82
359719,143791,5966,2,36568.18,73136.36,10970.45,62165.91
359720,143792,3461,2,1626.35,3252.7,0.0,3252.7
359721,143793,2893,1,4317.11,4317.11,1079.28,3237.83
359722,143793,4248,3,1161.97,3485.91,0.0,3485.91
359723,143794,60,3,106160.63,318481.89,0.0,318481.89
359724,143794,1722,2,5861.38,11722.76,0.0,11722.76
359725,143795,4608,1,2472.11,2472.11,0.0,2472.11
359726,143795,1514,3,659.6,1978.8,197.88,1780.92
359727,143796,1512,3,1970.75,5912.25,0.0,5912.25
359728,143796,375,3,31386.38,94159.14,0.0,94159.14
359729,143796,322,2,102527.92,205055.84,0.0,205055.84
359730,143796,712,3,74143.09,222429.27,0.0,222429.27
359731,143797,2798,2,1382.03,2764.06,0.0,2764.06
359732,143797,627,3,128907.49,386722.47,0.0,386722.47
359733,143797,528,3,140027.6,420082.8,0.0,420082.8
359734,143798,2741,2,2557.98,5115.96,0.0,5115.96
359735,143799,3649,2,1161.23,2322.46,348.37,1974.09
359736,143799,2971,3,1219.75,3659.25,0.0,3659.25
359737,143799,3805,3,8645.43,25936.29,0.0,25936.29
359738,143800,3835,3,2002.75,6008.25,0.0,6008.25
359739,143801,911,3,6041.72,18125.16,0.0,18125.16
359740,143802,3537,1,1778.01,1778.01,0.0,1778.01
359741,143802,5658,1,15672.44,15672.44,783.62,14888.82
359742,143802,151,1,34818.24,34818.24,0.0,34818.24
359743,143803,1704,3,3950.74,11852.22,2963.06,8889.16
359744,143804,4653,3,6402.38,19207.14,0.0,19207.14
359745,143804,5787,1,45671.91,45671.91,13701.57,31970.34
359746,143805,4984,3,244.28,732.84,146.57,586.27
359747,143805,5951,1,35470.53,35470.53,0.0,35470.53
359748,143806,566,3,95337.25,286011.75,0.0,286011.75
359749,143806,3037,1,1312.36,1312.36,0.0,1312.36
359750,143807,4141,3,9866.08,29598.24,5919.65,23678.59
359751,143807,5056,1,1659.01,1659.01,497.7,1161.31
359752,143807,1386,3,9827.95,29483.85,0.0,29483.85
359753,143808,4858,3,276.43,829.29,0.0,829.29
359754,143808,2710,2,4930.59,9861.18,0.0,9861.18
359755,143808,1438,2,7091.18,14182.36,0.0,14182.36
359756,143808,4278,2,955.18,1910.36,191.04,1719.32
359757,143809,3862,1,2313.01,2313.01,0.0,2313.01
359758,143809,93,1,79575.69,79575.69,0.0,79575.69
359759,143810,5055,1,1734.2,1734.2,0.0,1734.2
359760,143810,3140,2,536.67,1073.34,268.33,805.01
359761,143810,1314,2,5171.16,10342.32,0.0,10342.32
359762,143810,5456,2,12607.84,25215.68,0.0,25215.68
359763,143811,2337,1,1081.57,1081.57,0.0,1081.57
359764,143811,4972,1,162.07,162.07,0.0,162.07
359765,143812,1866,3,39713.58,119140.74,0.0,119140.74
359766,143812,2027,1,17408.11,17408.11,0.0,17408.11
359767,143812,4701,1,8967.22,8967.22,0.0,8967.22
359768,143812,5568,2,6968.36,13936.72,2090.51,11846.21
359769,143813,4603,1,8824.19,8824.19,0.0,8824.19
359770,143814,4068,2,7664.88,15329.76,0.0,15329.76
359771,143815,4148,3,1028.26,3084.78,0.0,3084.78
359772,143816,307,1,134618.95,134618.95,0.0,134618.95
359773,143816,2212,3,21425.52,64276.56,0.0,64276.56
359774,143816,580,3,109071.21,327213.63,49082.04,278131.59
359775,143817,3438,2,573.65,1147.3,0.0,1147.3
359776,143817,5593,2,3492.85,6985.7,0.0,6985.7
359777,143817,2528,2,3024.42,6048.84,0.0,6048.84
359778,143817,5652,3,13010.85,39032.55,0.0,39032.55
359779,143818,579,2,76374.32,152748.64,0.0,152748.64
359780,143818,155,1,98396.72,98396.72,0.0,98396.72
359781,143818,3145,2,1259.92,2519.84,0.0,2519.84
359782,143819,985,3,5068.71,15206.13,0.0,15206.13
359783,143820,3169,2,361.58,723.16,0.0,723.16
359784,143820,1916,2,7535.58,15071.16,1507.12,13564.04
359785,143820,4435,2,4867.67,9735.34,0.0,9735.34
359786,143821,5214,1,1215.41,1215.41,0.0,1215.41
359787,143821,4534,2,1046.17,2092.34,0.0,2092.34
359788,143821,5346,2,14415.63,28831.26,5766.25,23065.01
359789,143821,2201,3,18374.24,55122.72,16536.82,38585.9
359790,143822,3865,3,6516.09,19548.27,0.0,19548.27
359791,143822,3511,2,1788.64,3577.28,1073.18,2504.1
359792,143823,2727,2,602.78,1205.56,0.0,1205.56
359793,143823,2724,1,3836.54,3836.54,0.0,3836.54
359794,143824,3662,1,135.28,135.28,0.0,135.28
359795,143824,4371,2,1638.14,3276.28,163.81,3112.47
359796,143825,4461,3,9004.51,27013.53,0.0,27013.53
359797,143825,1059,3,7624.82,22874.46,2287.45,20587.01
359798,143825,2869,3,3518.99,10556.97,0.0,10556.97
359799,143825,5759,1,7711.81,7711.81,0.0,7711.81
359800,143826,3848,2,8613.37,17226.74,0.0,17226.74
359801,143826,3647,2,1421.55,2843.1,0.0,2843.1
359802,143827,3972,1,3729.44,3729.44,0.0,3729.44
359803,143827,1811,3,12125.36,36376.08,0.0,36376.08
359804,143828,5890,3,19110.04,57330.12,0.0,57330.12
359805,143828,4974,3,228.97,686.91,0.0,686.91
359806,143828,3857,2,14915.08,29830.16,0.0,29830.16
